fighter_url,dob,sig_str_acc,takedown_acc,slpm,sapm,str_def,td_avg,td_def,sub_avg,wins,losses,draws
http://ufcstats.com/fighter-details/aae99701b21554e4,"Sep 20, 1977",39%,50%,2.84,2.99,59%,1.55,31%,1.9,21,8,0
http://ufcstats.com/fighter-details/baed16f18348908e,"Sep 24, 1981",45%,55%,2.69,2.57,54%,2.88,38%,0.0,8,5,0
http://ufcstats.com/fighter-details/008dc37cca279def,"Jul 17, 1976",44%,40%,0.85,2.48,52%,2.12,33%,4.2,17,7,0
http://ufcstats.com/fighter-details/28f62d866c59c709,"Oct 31, 1980",55%,55%,1.88,2.40,53%,4.47,83%,0.3,16,7,0
http://ufcstats.com/fighter-details/7691a80e6ca3e55b,"Feb 12, 1980",41%,71%,2.46,1.18,81%,1.32,70%,0.0,8,2,0
http://ufcstats.com/fighter-details/df2bf09c99594848,"Jul 12, 1979",54%,60%,1.96,2.46,36%,1.02,54%,0.0,14,7,0
http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,"May 07, 1979",43%,54%,2.45,1.94,63%,2.90,69%,0.8,16,7,0
http://ufcstats.com/fighter-details/91186547a7f3f758,"Nov 29, 1976",49%,38%,2.02,1.20,61%,3.74,31%,1.2,13,5,0
http://ufcstats.com/fighter-details/054defd5420a551f,"Jan 30, 1981",48%,46%,1.86,4.79,38%,2.08,25%,2.4,25,9,0
http://ufcstats.com/fighter-details/9b68bf67c5695185,"Dec 13, 1976",45%,0%,2.15,3.85,48%,0.00,50%,0.0,16,4,0
http://ufcstats.com/fighter-details/df05aa15b2d66f57,"Sep 08, 1975",31%,18%,1.35,3.17,47%,1.19,0%,0.6,21,4,0
http://ufcstats.com/fighter-details/2adb11835acd815b,--,61%,0%,2.91,2.55,46%,0.00,75%,0.0,10,7,0
http://ufcstats.com/fighter-details/6b5b9be990774f0e,"Jan 31, 1981",45%,0%,2.29,1.39,66%,0.00,42%,0.9,12,3,0
http://ufcstats.com/fighter-details/aac5ac38148f0528,"Sep 12, 1984",37%,60%,3.22,2.61,59%,1.34,30%,1.5,14,5,0
http://ufcstats.com/fighter-details/9b74de674c355425,"Dec 15, 1979",47%,25%,4.44,4.47,55%,0.27,56%,0.5,11,6,1
http://ufcstats.com/fighter-details/ccba80d4820ef557,"Aug 29, 1977",31%,11%,1.70,5.16,41%,2.04,28%,0.0,18,8,0
http://ufcstats.com/fighter-details/9ddfb3369a3b0394,"Sep 23, 1979",33%,62%,2.69,3.15,58%,1.62,86%,0.4,20,11,1
http://ufcstats.com/fighter-details/219a254e15d60135,"May 09, 1983",47%,33%,2.79,4.14,46%,1.72,85%,0.9,21,13,0
http://ufcstats.com/fighter-details/f1f37d667bcd0d27,"Jul 28, 1987",37%,100%,1.53,0.93,62%,0.50,73%,0.0,26,6,0
http://ufcstats.com/fighter-details/dc5a6b2fdb27e7dc,"Aug 08, 1988",46%,0%,0.50,2.02,30%,0.00,53%,0.0,15,12,0
http://ufcstats.com/fighter-details/eaea0fc7b76525a8,"Sep 17, 1974",65%,37%,2.75,0.79,66%,1.87,54%,1.2,15,6,1
http://ufcstats.com/fighter-details/1652f3213655b935,"Apr 16, 1976",45%,47%,2.77,3.93,40%,1.46,60%,0.5,15,18,0
http://ufcstats.com/fighter-details/9c669abd35b2522f,"Jun 03, 1986",63%,27%,3.21,2.61,52%,1.49,44%,1.0,9,4,0
http://ufcstats.com/fighter-details/b7d524c77c27389b,"Aug 24, 1973",39%,48%,2.72,2.79,65%,1.60,47%,1.4,22,11,0
http://ufcstats.com/fighter-details/3414b50b08a10600,"Mar 12, 1970",45%,33%,1.37,0.74,74%,1.47,57%,0.0,29,6,2
http://ufcstats.com/fighter-details/dbaaf42313af90fa,"Oct 09, 1977",42%,33%,1.43,2.79,50%,2.02,33%,2.3,51,16,0
http://ufcstats.com/fighter-details/196ed28337adc630,"Apr 16, 1986",12%,50%,1.17,4.31,41%,0.80,0%,0.0,11,2,1
http://ufcstats.com/fighter-details/a149d6bc670cdb60,"Apr 29, 1986",40%,50%,2.24,3.51,46%,0.55,25%,4.1,12,7,0
http://ufcstats.com/fighter-details/8e893f269d5696b2,"Mar 31, 1983",52%,0%,2.95,2.13,62%,0.00,54%,0.4,15,7,0
http://ufcstats.com/fighter-details/320edfb0332b7073,"May 13, 1979",54%,11%,1.71,2.31,62%,0.62,10%,2.2,10,5,0
http://ufcstats.com/fighter-details/9f7787e56a6bc0f4,"Mar 11, 1984",27%,0%,2.40,4.80,46%,0.00,100%,0.0,8,1,0
http://ufcstats.com/fighter-details/338a11d3674eb2d4,"Jan 31, 1987",0%,100%,0.00,0.00,100%,7.32,0%,0.0,11,7,0
http://ufcstats.com/fighter-details/d58478ded5534695,"Mar 08, 1981",55%,100%,1.67,0.53,86%,1.00,71%,3.0,37,10,0
http://ufcstats.com/fighter-details/349aaa3da11eb587,"Aug 28, 1982",41%,59%,2.49,2.19,58%,5.27,59%,1.0,24,11,0
http://ufcstats.com/fighter-details/c4b81cdecd5d6abe,"Nov 19, 1979",29%,54%,1.41,1.58,62%,2.96,72%,0.0,23,5,0
http://ufcstats.com/fighter-details/3dc3022232b79c7a,"Apr 03, 1984",39%,60%,3.30,1.63,65%,3.67,37%,1.8,27,10,0
http://ufcstats.com/fighter-details/771b60ff889661c8,--,35%,75%,2.20,3.33,48%,3.00,25%,2.0,9,2,0
http://ufcstats.com/fighter-details/28ba5f27e473420c,"Apr 25, 1979",60%,0%,2.57,8.14,42%,0.00,0%,0.0,18,6,0
http://ufcstats.com/fighter-details/5b407acfe0ef9b76,"Dec 30, 1984",50%,45%,2.83,3.77,50%,1.20,71%,1.0,6,3,0
http://ufcstats.com/fighter-details/93b9496275bbbf80,"Dec 03, 1979",41%,50%,2.17,2.08,55%,0.46,47%,2.3,14,8,0
http://ufcstats.com/fighter-details/132f860d02953f4c,"Mar 20, 1984",37%,50%,1.69,2.69,59%,1.69,33%,1.1,15,8,0
http://ufcstats.com/fighter-details/d29b5c4f22c6357d,"Jun 30, 1976",47%,0%,1.05,1.78,50%,0.00,25%,1.0,39,16,1
http://ufcstats.com/fighter-details/2a8502954f49e682,"Aug 29, 1983",51%,70%,3.67,4.10,41%,5.07,100%,0.7,8,4,0
http://ufcstats.com/fighter-details/852454c572675334,"May 04, 1978",45%,22%,1.82,2.03,50%,1.27,66%,3.8,7,4,0
http://ufcstats.com/fighter-details/cac08b8685387ca5,"Oct 24, 1980",55%,33%,3.94,4.33,42%,0.52,100%,1.1,15,15,0
http://ufcstats.com/fighter-details/c11f50e9c1513ce9,"Aug 14, 1985",19%,100%,0.25,1.67,47%,0.76,60%,2.3,12,6,0
http://ufcstats.com/fighter-details/6085ceb59087514b,"Jul 30, 1984",24%,0%,1.39,2.69,62%,0.00,37%,0.0,13,6,1
http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,"Jun 02, 1974",39%,20%,1.98,2.64,46%,2.05,38%,0.9,11,7,0
http://ufcstats.com/fighter-details/60c72f7459827881,"Dec 04, 1975",27%,0%,0.97,1.87,48%,0.00,37%,0.5,23,5,0
http://ufcstats.com/fighter-details/029880cdbf5ca089,"Aug 05, 1973",35%,46%,2.17,2.71,55%,4.09,56%,0.4,36,4,1
http://ufcstats.com/fighter-details/e86bc32f5997a8f7,"Sep 22, 1975",29%,100%,2.27,2.20,57%,1.30,66%,0.0,26,10,0
http://ufcstats.com/fighter-details/a0c139b34f11421a,"Jan 05, 1979",27%,33%,1.04,1.71,58%,1.67,11%,2.0,35,16,2
http://ufcstats.com/fighter-details/679a9054e2815943,"Jan 22, 1982",38%,60%,3.29,2.26,57%,3.55,82%,0.4,21,5,1
http://ufcstats.com/fighter-details/010986ee359fb863,"Mar 21, 1985",32%,46%,1.68,1.68,68%,2.85,66%,0.5,14,3,0
http://ufcstats.com/fighter-details/d10b35152277cf98,"Aug 24, 1968",0%,0%,0.00,2.41,27%,0.00,0%,0.0,0,1,0
http://ufcstats.com/fighter-details/b9415726dc3ec526,"Nov 21, 1981",46%,54%,1.13,3.44,45%,6.00,28%,1.0,26,15,1
http://ufcstats.com/fighter-details/0b5b6876c2a4723f,"May 05, 1981",55%,50%,3.92,1.86,49%,0.44,58%,0.0,9,4,0
http://ufcstats.com/fighter-details/a7f4d0902bb64092,"Sep 12, 1978",48%,0%,2.03,3.86,35%,0.00,36%,0.5,17,10,0
http://ufcstats.com/fighter-details/1f77fce698e80488,"Nov 29, 1983",30%,50%,1.93,4.13,44%,2.00,100%,1.0,6,3,0
http://ufcstats.com/fighter-details/01f022fa494188e2,"Apr 23, 1980",20%,0%,1.10,6.10,43%,0.00,0%,0.0,15,4,0
http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,"Oct 31, 1975",36%,45%,3.25,2.98,59%,1.18,62%,0.7,17,11,2
http://ufcstats.com/fighter-details/85248da6e9e2f7e7,"Nov 29, 1983",39%,0%,3.08,2.55,63%,0.00,66%,0.0,8,4,0
http://ufcstats.com/fighter-details/a390eb8a9b2df298,"Dec 17, 1969",35%,75%,2.97,2.71,56%,0.44,81%,0.0,21,8,0
http://ufcstats.com/fighter-details/3ae10ac4df3df05c,"Mar 10, 1982",32%,66%,2.69,3.20,64%,1.22,63%,0.3,14,4,0
http://ufcstats.com/fighter-details/22e47b53e4ceb27c,"Dec 17, 1979",44%,42%,1.59,3.64,43%,0.43,36%,0.1,23,11,0
http://ufcstats.com/fighter-details/013da757877044a2,"Aug 23, 1983",31%,50%,2.15,2.80,56%,0.81,50%,0.0,7,3,1
http://ufcstats.com/fighter-details/947eccadb72f4f6f,"Oct 24, 1984",24%,75%,2.11,4.06,53%,1.79,66%,1.2,15,5,0
http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,"Mar 30, 1988",25%,33%,1.34,4.09,61%,1.63,80%,2.7,17,6,0
http://ufcstats.com/fighter-details/fb1538b46877a695,"Jul 13, 1979",41%,70%,1.61,2.01,46%,4.17,45%,0.6,23,12,0
http://ufcstats.com/fighter-details/27541033b97c076d,"Feb 08, 1974",50%,72%,2.30,3.41,38%,3.10,36%,1.2,5,2,0
http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c,"May 10, 1974",36%,28%,0.85,3.67,36%,1.41,25%,2.8,18,9,0
http://ufcstats.com/fighter-details/23725c826c481e7f,"Feb 21, 1983",47%,40%,3.14,2.37,60%,0.91,64%,0.0,39,15,2
http://ufcstats.com/fighter-details/1cf1310684a841f5,"Jul 14, 1973",19%,0%,1.36,3.61,53%,0.00,0%,0.0,6,6,0
http://ufcstats.com/fighter-details/aae0897825336b1a,"Mar 11, 1967",41%,20%,1.71,1.67,55%,1.13,40%,0.8,13,7,1
http://ufcstats.com/fighter-details/5731cc327790b731,"May 31, 1981",28%,38%,1.12,4.91,44%,3.64,100%,1.5,17,5,0
http://ufcstats.com/fighter-details/7e69a4b0961aa555,"May 25, 1977",35%,50%,4.55,3.59,65%,0.93,76%,0.7,18,13,1
http://ufcstats.com/fighter-details/cce79e827569f26e,"Aug 13, 1975",26%,47%,0.87,1.93,57%,4.00,16%,0.5,35,5,0
http://ufcstats.com/fighter-details/dc0f07928009a127,"Jul 30, 1981",30%,52%,2.50,2.83,64%,2.02,65%,0.4,18,12,0
http://ufcstats.com/fighter-details/52cae54377b433b7,"Mar 18, 1972",44%,33%,4.96,2.80,66%,0.25,60%,0.0,12,4,0
http://ufcstats.com/fighter-details/eb1723480fa2f96c,"May 08, 1975",49%,31%,1.91,1.90,50%,1.95,37%,0.5,33,19,5
http://ufcstats.com/fighter-details/a780d16cf7eed44d,"Dec 08, 1973",22%,50%,0.99,3.47,34%,1.86,50%,1.9,19,8,0
http://ufcstats.com/fighter-details/23a16ebe733e3041,"Mar 25, 1982",21%,0%,1.98,10.27,45%,0.00,0%,0.0,17,6,0
http://ufcstats.com/fighter-details/052ceb8976695342,"Aug 11, 1983",42%,42%,3.60,6.03,44%,3.12,0%,1.0,14,6,0
http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,"Dec 30, 1981",39%,27%,1.25,1.88,58%,2.13,50%,3.4,15,7,0
http://ufcstats.com/fighter-details/f0abbb6f3444dae7,"Jan 16, 1974",45%,33%,3.29,3.83,52%,0.19,39%,0.4,35,17,0
http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7,"Jul 14, 1978",32%,10%,2.30,3.38,55%,2.30,0%,0.0,8,4,0
http://ufcstats.com/fighter-details/21b8a0f5c231096f,"Dec 20, 1964",52%,40%,1.88,2.62,40%,3.89,50%,0.8,16,10,0
http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d,"May 07, 1972",46%,47%,2.79,1.90,56%,2.35,75%,0.8,21,9,0
http://ufcstats.com/fighter-details/231926533134ec1f,"Aug 22, 1983",26%,0%,2.35,4.14,51%,0.00,33%,0.8,15,10,0
http://ufcstats.com/fighter-details/a6959da32f0e6b5d,"Aug 19, 1982",40%,50%,1.99,3.45,58%,0.65,40%,0.0,19,12,0
http://ufcstats.com/fighter-details/53bb0d40905b87c0,"May 25, 1981",34%,0%,1.13,3.07,40%,0.00,38%,1.0,10,11,1
http://ufcstats.com/fighter-details/af5b208e97f5d382,"Oct 03, 1978",39%,66%,3.02,4.06,56%,0.90,57%,2.2,14,8,0
http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,"Mar 03, 1980",38%,50%,2.74,4.30,52%,0.28,47%,0.8,12,7,0
http://ufcstats.com/fighter-details/2db7fa8db6bc9632,"Nov 29, 1984",31%,18%,1.38,2.84,61%,1.31,54%,1.6,16,7,0
http://ufcstats.com/fighter-details/0541480fbf719d86,"Mar 22, 1972",54%,57%,3.06,3.20,52%,1.19,33%,0.0,17,15,1
http://ufcstats.com/fighter-details/8fa2b06572365321,"Aug 15, 1973",52%,75%,1.94,2.71,58%,8.71,0%,2.9,4,2,0
http://ufcstats.com/fighter-details/e78f601035d677f2,"Apr 27, 1987",35%,0%,3.43,2.07,64%,0.00,100%,0.0,13,2,0
http://ufcstats.com/fighter-details/5a558ba1ff5e9121,"Jul 18, 1985",33%,0%,1.20,4.35,38%,0.00,50%,1.1,14,8,0
http://ufcstats.com/fighter-details/fa8b9e6b0c2269f8,"Jun 12, 1980",39%,0%,2.01,3.70,62%,0.00,26%,1.4,22,13,0
http://ufcstats.com/fighter-details/5eedbf1e9601be35,"Aug 23, 1977",46%,34%,1.39,1.50,55%,2.67,43%,2.0,42,10,0
http://ufcstats.com/fighter-details/4f2fcbefb668689d,"Feb 09, 1982",53%,68%,2.68,2.33,49%,6.51,0%,1.8,12,5,0
http://ufcstats.com/fighter-details/37b1696e6d115957,"Nov 22, 1981",40%,22%,1.56,1.83,62%,1.17,0%,3.5,11,6,1
http://ufcstats.com/fighter-details/3c241737a6069b9f,"Sep 17, 1977",35%,65%,2.27,1.65,67%,2.51,38%,1.2,35,16,2
http://ufcstats.com/fighter-details/38b50fd1e1b5b656,"May 14, 1982",39%,14%,3.27,3.14,60%,0.65,57%,0.0,13,5,0
http://ufcstats.com/fighter-details/69b69c0178c4004d,"Feb 05, 1976",61%,0%,3.40,3.07,46%,0.00,40%,0.9,8,6,0
http://ufcstats.com/fighter-details/1fd4fbdcc67de844,"Jul 27, 1978",51%,100%,5.13,4.56,52%,1.42,56%,0.7,12,7,0
http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,"Aug 26, 1974",39%,36%,1.78,2.85,55%,1.53,37%,2.4,24,17,0
http://ufcstats.com/fighter-details/daf1b84aebd6602b,"May 20, 1983",36%,46%,3.64,2.33,56%,2.13,52%,0.5,23,9,1
http://ufcstats.com/fighter-details/a56607a451e4c70d,"Jun 07, 1977",50%,50%,2.32,1.36,55%,1.31,60%,1.6,18,10,0
http://ufcstats.com/fighter-details/75f871836d41f90f,"Feb 18, 1976",37%,44%,1.58,2.02,46%,1.28,43%,0.0,11,5,2
http://ufcstats.com/fighter-details/04643fd03d9159cc,"Aug 18, 1973",33%,27%,1.42,2.27,59%,1.69,27%,1.3,22,10,0
http://ufcstats.com/fighter-details/fd87b1bbfcde9d5e,"May 08, 1983",37%,66%,2.86,2.40,68%,1.71,33%,1.7,15,5,0
http://ufcstats.com/fighter-details/480b702debcb5433,"Oct 31, 1985",30%,0%,0.97,2.10,31%,0.00,66%,0.5,11,4,0
http://ufcstats.com/fighter-details/20bcc9966affb19c,"Sep 25, 1984",31%,54%,1.31,1.92,69%,6.39,25%,0.2,15,4,0
http://ufcstats.com/fighter-details/edd8d5d8089a35f8,"Jun 10, 1984",36%,0%,2.18,3.82,53%,0.00,0%,0.0,11,6,0
http://ufcstats.com/fighter-details/51b0bb73a1da34bc,"Oct 28, 1979",50%,0%,0.51,4.62,57%,0.00,20%,5.1,19,4,0
http://ufcstats.com/fighter-details/3bbcd63a016d9715,"May 12, 1987",38%,0%,5.04,2.94,61%,0.00,0%,0.0,11,5,0
http://ufcstats.com/fighter-details/a421465acbe59c77,"Feb 02, 1980",23%,0%,1.51,6.06,36%,0.00,80%,1.0,13,3,0
http://ufcstats.com/fighter-details/058e4e08a1ad8aba,"Apr 04, 1979",35%,100%,1.14,1.55,66%,1.22,25%,2.5,6,3,0
http://ufcstats.com/fighter-details/5669b828e7e11329,"Nov 16, 1979",46%,43%,2.88,4.32,67%,4.88,0%,0.7,3,4,0
http://ufcstats.com/fighter-details/cc300e9aa3063431,"May 19, 1977",43%,0%,2.79,3.28,60%,0.00,60%,0.0,6,3,0
http://ufcstats.com/fighter-details/ec33146e43e58933,"Jul 03, 1982",43%,0%,1.47,2.50,49%,0.00,16%,0.0,32,22,0
http://ufcstats.com/fighter-details/aa79d5399571068e,"Oct 18, 1975",33%,0%,0.47,10.91,19%,0.00,0%,0.0,7,5,0
http://ufcstats.com/fighter-details/1efa064872f089d0,"Jun 06, 1979",57%,63%,1.11,1.64,54%,2.65,14%,0.0,24,12,0
http://ufcstats.com/fighter-details/55a7b2d4e54ffac9,"Oct 08, 1976",43%,41%,2.57,2.25,60%,0.61,39%,0.3,22,13,0
http://ufcstats.com/fighter-details/9ca265dfe8323db3,"Jul 21, 1982",54%,0%,1.37,2.96,44%,0.00,28%,2.1,14,9,0
http://ufcstats.com/fighter-details/d74cba8566291bfa,"May 12, 1984",48%,66%,3.76,1.76,66%,3.53,0%,3.5,5,6,0
http://ufcstats.com/fighter-details/d35c3ed553b71fa2,"Jan 01, 1983",42%,20%,1.43,5.71,38%,1.07,0%,0.0,18,9,0
http://ufcstats.com/fighter-details/d632d156c0549e07,"May 01, 1981",58%,12%,3.15,2.90,41%,0.63,42%,1.3,12,4,0
http://ufcstats.com/fighter-details/049d698d773eb3e1,"Oct 02, 1978",62%,9%,1.11,2.16,38%,0.33,28%,2.7,30,25,1
http://ufcstats.com/fighter-details/aa03a3ca00ac6827,"Jan 26, 1981",34%,36%,0.84,2.04,54%,3.21,36%,0.9,16,6,0
http://ufcstats.com/fighter-details/59aaf2730b84698a,--,0%,0%,0.00,6.45,35%,0.00,50%,0.0,23,7,0
http://ufcstats.com/fighter-details/a8d521d913df4e31,--,0%,0%,0.00,3.35,47%,0.00,0%,0.0,5,3,0
http://ufcstats.com/fighter-details/0359313549d230a1,"Aug 05, 1982",42%,21%,2.60,3.65,51%,0.91,47%,0.9,10,7,0
http://ufcstats.com/fighter-details/83d0de122f2f9664,--,28%,0%,1.65,5.53,55%,0.00,0%,0.0,12,4,0
http://ufcstats.com/fighter-details/a6fd2173d5e2d7f0,"May 19, 1981",54%,100%,3.61,3.46,47%,1.13,0%,0.0,19,12,0
http://ufcstats.com/fighter-details/725a834930c2b5bf,"Feb 01, 1980",56%,66%,3.52,4.71,63%,3.10,57%,0.0,3,2,0
http://ufcstats.com/fighter-details/58bc81376286b3d3,"Nov 12, 1980",61%,11%,2.07,2.38,67%,2.07,50%,3.6,14,5,1
http://ufcstats.com/fighter-details/36a432f22144843e,"Jan 18, 1971",0%,0%,0.00,0.00,0%,0.00,100%,14.3,12,8,1
http://ufcstats.com/fighter-details/3138fab619faf4d1,"Sep 03, 1980",0%,50%,0.00,3.68,55%,5.81,0%,0.0,20,9,0
http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,"Mar 31, 1976",37%,42%,1.43,2.29,60%,1.72,25%,1.1,45,23,1
http://ufcstats.com/fighter-details/2f3f12002564bb55,"Nov 03, 1981",52%,25%,0.96,3.38,36%,1.94,46%,0.4,15,6,0
http://ufcstats.com/fighter-details/9583662df31d943f,"Jan 22, 1981",42%,63%,2.23,2.21,69%,3.76,67%,0.9,26,15,0
http://ufcstats.com/fighter-details/b05086131c6f5dc5,"Apr 27, 1980",100%,16%,0.32,3.36,12%,2.40,0%,0.0,11,4,0
http://ufcstats.com/fighter-details/de62052b2ede65ba,"Sep 01, 1982",47%,36%,1.62,2.01,58%,2.12,100%,5.3,3,3,0
http://ufcstats.com/fighter-details/f1b2a4365799c48b,"Sep 13, 1975",27%,42%,3.12,3.04,56%,1.22,45%,1.2,8,5,0
http://ufcstats.com/fighter-details/b2acebbef8da14ea,"Oct 07, 1974",48%,84%,2.18,2.67,63%,1.01,46%,0.5,35,21,8
http://ufcstats.com/fighter-details/04c15b52c3cc1cab,"Mar 03, 1983",41%,50%,3.79,2.50,74%,0.45,71%,0.0,9,7,0
http://ufcstats.com/fighter-details/8d26912cd2aeb366,"Aug 25, 1975",39%,38%,1.19,1.99,55%,1.83,29%,1.1,91,22,5
http://ufcstats.com/fighter-details/3795fca327cbcf23,"Apr 19, 1981",47%,50%,1.34,6.85,22%,2.51,100%,0.0,18,13,0
http://ufcstats.com/fighter-details/8fd1f27e86661ede,"Nov 19, 1976",40%,50%,0.98,4.05,36%,1.84,100%,0.0,22,11,0
http://ufcstats.com/fighter-details/b23fca14c7b79935,--,26%,0%,0.86,5.33,29%,0.00,0%,0.0,12,4,0
http://ufcstats.com/fighter-details/eae4aec1a5a8ff01,--,0%,0%,0.00,3.91,50%,0.00,28%,0.0,7,5,0
http://ufcstats.com/fighter-details/46e2ca71fd5089cb,"Mar 31, 1973",50%,20%,2.87,3.50,58%,0.67,40%,0.0,7,3,0
http://ufcstats.com/fighter-details/dd8aec6de7035943,"Jun 01, 1974",10%,0%,0.27,3.86,38%,0.00,0%,4.0,11,4,0
http://ufcstats.com/fighter-details/b51841e7c594090d,"Dec 02, 1977",56%,50%,1.82,6.43,22%,6.29,0%,0.0,15,8,0
http://ufcstats.com/fighter-details/68c6cd5287b473a7,"Feb 13, 1976",35%,15%,1.26,1.89,61%,1.58,50%,1.1,13,7,0
http://ufcstats.com/fighter-details/b18fb36a4aa00093,"Jun 21, 1981",26%,0%,2.60,2.83,50%,0.00,87%,0.7,2,2,0
http://ufcstats.com/fighter-details/d1dcd4e96464a53d,"Aug 16, 1977",50%,0%,0.69,5.52,46%,0.00,0%,0.0,1,2,0
http://ufcstats.com/fighter-details/5114f1b5ad4cdf72,"Jul 30, 1984",26%,20%,0.83,2.25,62%,1.78,0%,0.0,5,5,0
http://ufcstats.com/fighter-details/abbc737317f66b81,"Oct 03, 1978",46%,80%,3.57,1.61,70%,3.02,100%,0.0,6,9,0
http://ufcstats.com/fighter-details/91d73ee59347ac16,"Jul 05, 1980",45%,50%,1.69,2.17,53%,0.90,20%,0.9,16,7,0
http://ufcstats.com/fighter-details/3ba3b5cc94498437,"Oct 21, 1982",64%,25%,3.29,0.84,47%,1.15,50%,0.0,13,5,0
http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d,"Jul 28, 1980",40%,0%,1.81,4.11,59%,0.00,0%,2.1,11,2,0
http://ufcstats.com/fighter-details/7f0b4a75ef3039a3,"Nov 04, 1982",43%,26%,3.45,3.30,43%,1.13,42%,0.0,15,8,0
http://ufcstats.com/fighter-details/04d5718ed2661e8c,"Jan 25, 1977",32%,23%,3.37,3.62,62%,0.81,60%,0.5,14,10,0
http://ufcstats.com/fighter-details/cbe79765d44bd172,"Jul 16, 1982",50%,50%,1.57,1.29,51%,1.24,25%,1.2,15,9,0
http://ufcstats.com/fighter-details/b732b326c362fb62,"Nov 05, 1984",36%,33%,2.01,4.17,30%,5.59,0%,2.2,20,8,0
http://ufcstats.com/fighter-details/7649c4c95b824488,"Aug 28, 1976",20%,0%,0.98,11.80,29%,0.00,0%,0.0,19,11,0
http://ufcstats.com/fighter-details/6b7bc7eaf2465387,--,50%,0%,2.64,8.57,43%,0.00,50%,0.0,13,4,0
http://ufcstats.com/fighter-details/a8aba6fd8a463043,--,51%,53%,2.46,2.76,41%,3.28,30%,1.6,20,11,0
http://ufcstats.com/fighter-details/d1152823307d7e7c,"Apr 18, 1984",45%,47%,2.26,2.61,56%,1.93,78%,0.9,18,18,0
http://ufcstats.com/fighter-details/80c0bed43da0e27b,"Feb 15, 1973",30%,0%,1.17,2.10,56%,0.00,14%,0.7,17,4,1
http://ufcstats.com/fighter-details/1208ffc5be6e31ad,"Dec 24, 1975",34%,50%,1.68,2.62,38%,0.94,66%,0.9,10,6,0
http://ufcstats.com/fighter-details/6803d4d6908354ac,"Nov 01, 1979",62%,0%,0.50,6.95,27%,0.00,0%,0.0,10,6,0
http://ufcstats.com/fighter-details/5be86bb2f78fef2f,"Jun 03, 1975",58%,36%,3.21,1.84,50%,1.35,28%,2.4,26,13,0
http://ufcstats.com/fighter-details/7450525c7ba032a0,"Mar 02, 1978",50%,50%,2.37,1.77,54%,1.22,32%,0.7,28,16,0
http://ufcstats.com/fighter-details/93ce4ac89e3d7652,"Apr 27, 1980",43%,55%,1.74,1.50,59%,0.89,42%,1.4,6,6,0
http://ufcstats.com/fighter-details/f74e037b97917027,"Jan 06, 1978",27%,0%,1.20,7.08,39%,0.00,0%,0.0,13,5,0
http://ufcstats.com/fighter-details/a0b91014e9d16a76,"Dec 27, 1986",27%,0%,3.16,10.00,72%,0.00,0%,0.0,8,3,0
http://ufcstats.com/fighter-details/05866d8c3a321856,"Jun 08, 1971",35%,33%,2.21,3.92,42%,1.38,81%,0.0,18,15,1
http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,"Feb 11, 1971",59%,43%,3.05,2.64,56%,2.55,25%,1.3,32,8,0
http://ufcstats.com/fighter-details/288aaa8f82040e02,"Dec 08, 1974",53%,0%,2.27,4.00,25%,0.00,16%,0.0,16,7,0
http://ufcstats.com/fighter-details/42078a86d3dd037b,"May 05, 1980",41%,100%,1.37,2.55,31%,2.94,0%,0.0,9,5,0
http://ufcstats.com/fighter-details/cd7bafbeee1f29a0,"Nov 30, 1981",60%,50%,2.32,3.17,43%,1.16,40%,0.0,14,5,0
http://ufcstats.com/fighter-details/b034747dc1d15491,"Jul 16, 1979",37%,36%,1.56,1.83,59%,1.73,42%,0.6,21,13,0
http://ufcstats.com/fighter-details/ad3041e61896b975,"Dec 17, 1981",29%,0%,0.69,7.37,18%,0.00,0%,0.0,5,3,0
http://ufcstats.com/fighter-details/394f55ebca199124,"Jan 11, 1971",47%,18%,3.01,1.19,76%,0.49,36%,2.5,14,9,0
http://ufcstats.com/fighter-details/9d4522df6fc49a47,"Jun 17, 1976",40%,30%,1.98,3.01,54%,1.91,25%,0.6,23,9,0
http://ufcstats.com/fighter-details/da97d6c97d09c030,"Aug 06, 1980",12%,60%,0.18,4.03,56%,2.67,0%,2.7,10,5,0
http://ufcstats.com/fighter-details/622f015c81a9b13a,"May 12, 1973",32%,24%,0.41,2.42,42%,1.95,30%,0.7,10,6,0
http://ufcstats.com/fighter-details/c8136ab8aa32c974,"Jan 06, 1975",48%,33%,2.71,4.43,53%,1.46,25%,0.6,17,11,1
http://ufcstats.com/fighter-details/c9bbf1a0285a8076,"Aug 02, 1968",25%,50%,0.56,1.69,33%,4.23,80%,0.0,10,7,0
http://ufcstats.com/fighter-details/35dc6220b113b7ec,"Jul 16, 1978",0%,0%,0.00,22.50,45%,0.00,0%,0.0,21,12,1
